transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,qty,rate,tax,total_amt,store_type,transaction_type
95197939843,272461,2012-12-05,12,5,2,1072,225.12,2369.12,Flagship store,Sale
78171531263,271614,2012-12-05,4,2,-2,1275,267.75,-2817.75,MBR,Return
83123798746,274313,2012-12-05,10,6,1,1105,116.025,1221.025,MBR,Sale
77461976216,274786,2012-12-05,4,2,-5,1086,570.15,-6000.15,e-Shop,Return
66786209953,267522,2012-12-05,7,5,3,1013,319.095,3358.095,MBR,Sale
97643861480,268526,2012-12-05,6,5,5,790,414.75,4364.75,Flagship store,Sale
83077635670,272225,2012-12-05,1,4,3,1169,368.235,3875.235,e-Shop,Sale
94347435336,267058,2012-12-05,1,4,-5,568,298.2,-3138.2,MBR,Return
38132009638,272910,2012-11-05,11,6,2,1290,270.9,2850.9,e-Shop,Sale
43332655650,271487,2012-11-05,3,2,4,557,233.94,2461.94,MBR,Sale
18134431462,269873,2012-11-05,11,5,1,967,101.535,1068.535,e-Shop,Sale
57911439738,273411,2012-11-05,11,5,2,151,31.71,333.71,e-Shop,Sale
44499339341,271363,2012-11-05,10,6,5,477,250.425,2635.425,TeleShop,Sale
22669720199,275033,2012-11-05,12,6,2,707,148.47,1562.47,TeleShop,Sale
51544424917,271971,2012-11-05,9,3,3,949,298.935,3145.935,MBR,Sale
19474706905,268558,2012-11-05,10,3,1,399,41.895,440.895,e-Shop,Sale
33717987022,270182,2012-11-05,10,3,5,1020,535.5,5635.5,TeleShop,Sale
49037882774,273995,2012-11-05,10,3,2,822,172.62,1816.62,TeleShop,Sale
55229190220,267756,2012-11-05,4,1,5,296,155.4,1635.4,Flagship store,Sale
11429712894,271100,2012-11-05,6,5,5,179,93.975,988.975,e-Shop,Sale
42811791890,274450,2012-11-05,3,1,4,651,273.42,2877.42,e-Shop,Sale
25411724532,272476,2012-11-05,7,5,4,1113,467.46,4919.46,MBR,Sale
4943902118,273989,2012-11-05,4,1,3,921,290.115,3053.115,MBR,Sale
51258555764,271868,2012-11-05,9,3,3,647,203.805,2144.805,Flagship store,Sale
10415710274,273229,2012-11-05,4,1,4,96,40.32,424.32,e-Shop,Sale
55033758008,270894,2012-11-05,6,5,1,497,52.185,549.185,e-Shop,Sale
56438235308,271838,2012-11-05,4,4,5,293,153.825,1618.825,e-Shop,Sale
23718339061,270188,2012-11-05,1,4,-3,1273,400.995,-4219.995,e-Shop,Return
36231965585,270520,2012-11-05,10,3,2,1411,296.31,3118.31,Flagship store,Sale
75045373979,268015,2012-11-05,2,6,4,1045,438.9,4618.9,e-Shop,Sale
88191527251,273987,2012-11-05,12,6,1,140,14.7,154.7,TeleShop,Sale
77080827310,273250,2012-11-05,5,3,2,190,39.9,419.9,e-Shop,Sale
93503172574,270071,2012-11-05,1,2,5,159,83.475,878.475,e-Shop,Sale
86840028169,272142,2012-11-05,5,3,2,541,113.61,1195.61,MBR,Sale
91735093518,270688,2012-11-05,10,5,2,207,43.47,457.47,e-Shop,Sale
79076034541,274475,2012-11-05,11,5,5,1448,760.2,8000.2,Flagship store,Sale
82930273016,274679,2012-11-05,2,6,-5,1201,630.525,-6635.525,TeleShop,Return
99547706002,271323,2012-11-05,3,2,4,77,32.34,340.34,e-Shop,Sale
81238457482,273929,2012-11-05,3,2,4,1022,429.24,4517.24,MBR,Sale
8973300884,269982,2012-10-05,12,5,5,999,524.475,5519.475,e-Shop,Sale
9470681500,267266,2012-10-05,2,6,3,592,186.48,1962.48,e-Shop,Sale
50882742305,274813,2012-10-05,10,3,5,985,517.125,5442.125,e-Shop,Sale
21459715581,269965,2012-10-05,11,5,-3,377,118.755,-1249.755,TeleShop,Return
61638129439,267467,2012-10-05,4,2,5,996,522.9,5502.9,e-Shop,Sale
39230745204,269472,2012-10-05,11,5,1,1032,108.36,1140.36,MBR,Sale
44707490574,268991,2012-10-05,4,3,4,1280,537.6,5657.6,e-Shop,Sale
60274767933,272479,2012-10-05,3,2,2,111,23.31,245.31,MBR,Sale
61443800857,267395,2012-10-05,4,3,2,410,86.1,906.1,MBR,Sale
32602349114,274561,2012-10-05,1,2,5,677,355.425,3740.425,e-Shop,Sale
58912077171,273555,2012-10-05,11,5,-1,615,64.575,-679.575,TeleShop,Return
1377815749,274654,2012-10-05,10,6,4,770,323.4,3403.4,MBR,Sale
53316816036,269657,2012-10-05,11,6,1,402,42.21,444.21,Flagship store,Sale
49915493246,274476,2012-10-05,12,6,3,472,148.68,1564.68,e-Shop,Sale
9950932835,269703,2012-10-05,11,5,3,1432,451.08,4747.08,e-Shop,Sale
62294012792,269054,2012-10-05,5,3,1,1397,146.685,1543.685,TeleShop,Sale
49558271795,272632,2012-10-05,7,5,1,828,86.94,914.94,TeleShop,Sale
46385401052,273914,2012-10-05,10,6,-3,385,121.275,-1276.275,MBR,Return
23203769756,274232,2012-10-05,3,1,1,422,44.31,466.31,TeleShop,Sale
70460239044,271768,2012-10-05,11,5,-4,905,380.1,-4000.1,Flagship store,Return
71186901320,269533,2012-10-05,11,5,1,1391,146.055,1537.055,Flagship store,Sale
64639988779,273234,2012-10-05,2,6,2,701,147.21,1549.21,e-Shop,Sale
80075837949,267942,2012-10-05,10,5,3,1163,366.345,3855.345,TeleShop,Sale
82930273016,274679,2012-10-05,2,6,5,1201,630.525,6635.525,TeleShop,Sale
64009165017,272568,2012-10-05,2,6,-4,859,360.78,-3796.78,TeleShop,Return
65957599436,271789,2012-10-05,3,2,3,762,240.03,2526.03,Flagship store,Sale
96494578071,275066,2012-10-05,12,6,3,702,221.13,2327.13,e-Shop,Sale
9169575642,269085,2012-09-05,12,5,3,380,119.7,1259.7,e-Shop,Sale
6151874489,271113,2012-09-05,10,5,5,1302,683.55,7193.55,Flagship store,Sale
4578905865,274603,2012-09-05,12,6,5,525,275.625,2900.625,Flagship store,Sale
18809274142,270293,2012-09-05,4,1,1,491,51.555,542.555,TeleShop,Sale
55608840662,274966,2012-09-05,4,4,5,998,523.95,5513.95,Flagship store,Sale
2550185020,271601,2012-09-05,4,2,3,1196,376.74,3964.74,e-Shop,Sale
32232701316,270535,2012-09-05,12,6,3,570,179.55,1889.55,e-Shop,Sale
21297411785,270484,2012-09-05,3,2,1,682,71.61,753.61,Flagship store,Sale
79064918927,267658,2012-09-05,9,3,3,252,79.38,835.38,MBR,Sale
98104460960,269956,2012-09-05,6,5,5,380,199.5,2099.5,e-Shop,Sale
71479101845,273325,2012-09-05,1,2,1,1070,112.35,1182.35,MBR,Sale
74861989907,274671,2012-09-05,4,2,1,1093,114.765,1207.765,TeleShop,Sale
95453236565,268356,2012-09-05,1,2,2,818,171.78,1807.78,e-Shop,Sale
94947076836,269175,2012-09-05,10,6,2,715,150.15,1580.15,e-Shop,Sale
78171531263,271614,2012-09-05,4,2,2,1275,267.75,2817.75,MBR,Sale
79955170058,269940,2012-09-05,10,6,5,964,506.1,5326.1,e-Shop,Sale
75039992579,266814,2012-09-05,12,6,3,348,109.62,1153.62,e-Shop,Sale
69213564404,268765,2012-09-05,10,3,4,1278,536.76,5648.76,e-Shop,Sale
87391899640,272339,2012-09-05,7,5,3,977,307.755,3238.755,Flagship store,Sale
45109046242,270093,2012-08-05,3,2,2,617,129.57,1363.57,e-Shop,Sale
3689804153,270484,2012-08-05,8,3,2,760,159.6,1679.6,Flagship store,Sale
45861554604,270386,2012-08-05,9,3,-1,868,91.14,-959.14,MBR,Return
42273617870,272479,2012-08-05,2,6,4,1309,549.78,5785.78,Flagship store,Sale
47031478016,268901,2012-08-05,4,4,3,823,259.245,2728.245,e-Shop,Sale
19234887437,270290,2012-08-05,12,6,2,1385,290.85,3060.85,e-Shop,Sale
48405072417,273485,2012-08-05,9,3,1,493,51.765,544.765,Flagship store,Sale
60488411526,268558,2012-08-05,8,3,4,385,161.7,1701.7,Flagship store,Sale
39187532696,268290,2012-08-05,6,5,2,629,132.09,1390.09,e-Shop,Sale
4526631155,274521,2012-08-05,6,5,4,370,155.4,1635.4,e-Shop,Sale
3748265983,274295,2012-08-05,12,6,3,1448,456.12,4800.12,MBR,Sale
21459715581,269965,2012-08-05,11,5,3,377,118.755,1249.755,TeleShop,Sale
1177826790,273516,2012-08-05,10,5,5,1251,656.775,6911.775,MBR,Sale
39926598925,274833,2012-08-05,4,2,1,666,69.93,735.93,TeleShop,Sale
49654062912,272741,2012-08-05,6,5,3,694,218.61,2300.61,TeleShop,Sale
84692214766,267806,2012-08-05,1,4,4,1498,629.16,6621.16,Flagship store,Sale
72773890142,268660,2012-08-05,5,3,5,1043,547.575,5762.575,e-Shop,Sale
91719081350,267117,2012-08-05,1,2,5,1232,646.8,6806.8,MBR,Sale
94347435336,267058,2012-08-05,1,4,5,568,298.2,3138.2,MBR,Sale
77461976216,274786,2012-08-05,4,2,5,1086,570.15,6000.15,e-Shop,Sale
68658514751,267248,2012-08-05,9,3,2,277,58.17,612.17,Flagship store,Sale
84028407922,270544,2012-08-05,4,4,4,824,346.08,3642.08,Flagship store,Sale
85226299454,267771,2012-08-05,10,3,4,736,309.12,3253.12,e-Shop,Sale
94944235196,273829,2012-08-05,10,6,1,600,63,663,Flagship store,Sale
83272135212,269483,2012-08-05,3,2,2,130,27.3,287.3,MBR,Sale
70460239044,271768,2012-08-05,11,5,4,905,380.1,4000.1,Flagship store,Sale
90759569714,271924,2012-08-05,3,2,2,647,135.87,1429.87,e-Shop,Sale
69079606871,268395,2012-08-05,1,2,3,220,69.3,729.3,e-Shop,Sale
30402359089,270541,2012-07-05,3,2,1,795,83.475,878.475,TeleShop,Sale
24204896486,267508,2012-07-05,12,6,3,434,136.71,1438.71,e-Shop,Sale
22412794100,273450,2012-07-05,12,6,1,1389,145.845,1534.845,TeleShop,Sale
26751966025,274427,2012-07-05,1,1,2,761,159.81,1681.81,Flagship store,Sale
40002877944,274008,2012-07-05,12,5,2,1070,224.7,2364.7,e-Shop,Sale
24088543226,272055,2012-07-05,10,6,2,1310,275.1,2895.1,e-Shop,Sale
9110161727,269480,2012-07-05,11,6,5,1203,631.575,6646.575,e-Shop,Sale
10050013657,268886,2012-07-05,11,6,5,85,44.625,469.625,Flagship store,Sale
27307867365,274370,2012-07-05,9,3,4,1397,586.74,6174.74,e-Shop,Sale
34439878499,274590,2012-07-05,10,6,5,188,98.7,1038.7,TeleShop,Sale
27965319341,273215,2012-07-05,4,1,3,1232,388.08,4084.08,e-Shop,Sale
49064259301,274551,2012-07-05,4,2,4,1293,543.06,5715.06,Flagship store,Sale
46724350068,271225,2012-07-05,12,6,5,141,74.025,779.025,e-Shop,Sale
29103968287,267538,2012-07-05,9,3,2,153,32.13,338.13,TeleShop,Sale
54037981023,274593,2012-07-05,10,3,5,1276,669.9,7049.9,e-Shop,Sale
28025714196,273850,2012-07-05,9,3,1,813,85.365,898.365,MBR,Sale
71335886700,269005,2012-07-05,2,6,1,784,82.32,866.32,TeleShop,Sale
97154058349,269884,2012-07-05,3,1,-5,1162,610.05,-6420.05,TeleShop,Return
78580512711,267072,2012-07-05,10,6,1,881,92.505,973.505,Flagship store,Sale
82489678825,269362,2012-07-05,4,1,4,634,266.28,2802.28,MBR,Sale
95071975814,273080,2012-07-05,8,3,1,777,81.585,858.585,Flagship store,Sale
77601934444,272144,2012-07-05,5,3,5,1202,631.05,6641.05,e-Shop,Sale
94290593121,272653,2012-07-05,2,6,1,396,41.58,437.58,Flagship store,Sale
76568032808,269300,2012-07-05,7,5,4,1232,517.44,5445.44,TeleShop,Sale
98979750666,266920,2012-07-05,11,6,4,497,208.74,2196.74,Flagship store,Sale
69484771859,270225,2012-07-05,2,6,4,206,86.52,910.52,e-Shop,Sale
65328000122,271375,2012-07-05,10,6,2,838,175.98,1851.98,e-Shop,Sale
69012999167,273313,2012-07-05,4,3,1,1001,105.105,1106.105,TeleShop,Sale
71599841046,266864,2012-07-05,1,2,5,595,312.375,3287.375,e-Shop,Sale
86279256236,269015,2012-07-05,10,6,-3,173,54.495,-573.495,e-Shop,Return
72648730581,269057,2012-07-05,5,3,4,615,258.3,2718.3,TeleShop,Sale
8598284120,268628,2012-06-05,4,2,5,615,322.875,3397.875,e-Shop,Sale
39614099257,270543,2012-06-05,3,2,5,358,187.95,1977.95,Flagship store,Sale
21800396193,272207,2012-06-05,1,2,1,604,63.42,667.42,MBR,Sale
5374669897,267326,2012-06-05,11,6,5,1468,770.7,8110.7,Flagship store,Sale
20009614379,269805,2012-06-05,3,1,1,306,32.13,338.13,Flagship store,Sale
12270346585,273896,2012-06-05,3,1,1,871,91.455,962.455,e-Shop,Sale
11593079001,267424,2012-06-05,7,5,1,1043,109.515,1152.515,Flagship store,Sale
51553443902,269297,2012-06-05,4,3,1,367,38.535,405.535,e-Shop,Sale
32872574531,267182,2012-06-05,12,6,2,351,73.71,775.71,e-Shop,Sale
13561585272,272766,2012-06-05,2,6,1,1000,105,1105,e-Shop,Sale
49474470625,270561,2012-06-05,10,3,3,674,212.31,2234.31,e-Shop,Sale
44181889324,266827,2012-06-05,11,6,2,986,207.06,2179.06,e-Shop,Sale
90795651163,272915,2012-06-05,12,6,3,713,224.595,2363.595,e-Shop,Sale
66417417631,270657,2012-06-05,3,1,-1,308,32.34,-340.34,e-Shop,Return
74513865735,274138,2012-06-05,10,3,2,357,74.97,788.97,MBR,Sale
86774049118,267895,2012-06-05,10,6,2,432,90.72,954.72,MBR,Sale
82653956362,269235,2012-06-05,10,6,1,661,69.405,730.405,e-Shop,Sale
96115008851,271018,2012-06-05,6,5,4,1104,463.68,4879.68,Flagship store,Sale
78360630562,269841,2012-06-05,10,5,3,846,266.49,2804.49,MBR,Sale
87909554781,268301,2012-06-05,10,3,3,620,195.3,2055.3,Flagship store,Sale
53037239816,270850,2012-05-05,4,3,2,340,71.4,751.4,e-Shop,Sale
4544921967,268597,2012-05-05,12,5,1,1427,149.835,1576.835,TeleShop,Sale
33846353056,275090,2012-05-05,4,1,5,681,357.525,3762.525,TeleShop,Sale
55049742964,272336,2012-05-05,6,5,2,1270,266.7,2806.7,MBR,Sale
38374642212,267683,2012-05-05,1,1,-4,169,70.98,-746.98,e-Shop,Return
31645886258,272438,2012-05-05,12,5,3,592,186.48,1962.48,Flagship store,Sale
11873512081,267528,2012-05-05,11,6,4,1423,597.66,6289.66,MBR,Sale
12073957250,274881,2012-05-05,12,5,5,406,213.15,2243.15,Flagship store,Sale
95214378217,270583,2012-05-05,10,3,4,1394,585.48,6161.48,e-Shop,Sale
68843271481,269441,2012-05-05,2,6,5,405,212.625,2237.625,TeleShop,Sale
78258383699,272951,2012-05-05,11,6,-3,914,287.91,-3029.91,Flagship store,Return
95893265656,274509,2012-05-05,7,5,5,196,102.9,1082.9,e-Shop,Sale
77330480294,274534,2012-05-05,1,1,-3,1285,404.775,-4259.775,e-Shop,Return
71226432961,273606,2012-05-05,4,1,4,467,196.14,2064.14,e-Shop,Sale
70555987621,275249,2012-05-05,9,3,1,774,81.27,855.27,e-Shop,Sale
77916821880,266960,2012-05-05,4,3,4,365,153.3,1613.3,TeleShop,Sale
61459538667,273536,2012-04-05,8,3,1,556,58.38,614.38,TeleShop,Sale
17363827295,271457,2012-04-05,10,3,5,1074,563.85,5933.85,e-Shop,Sale
16090429609,271816,2012-04-05,4,3,2,898,188.58,1984.58,TeleShop,Sale
18267960473,270443,2012-04-05,10,3,1,1399,146.895,1545.895,TeleShop,Sale
54375738843,270852,2012-04-05,1,2,3,1251,394.065,4147.065,TeleShop,Sale
55039944588,273840,2012-04-05,10,6,1,1300,136.5,1436.5,MBR,Sale
23718339061,270188,2012-04-05,1,4,3,1273,400.995,4219.995,e-Shop,Sale
58912077171,273555,2012-04-05,11,5,1,615,64.575,679.575,TeleShop,Sale
42609847505,270619,2012-04-05,9,3,2,576,120.96,1272.96,e-Shop,Sale
26988013774,268823,2012-04-05,3,2,3,822,258.93,2724.93,e-Shop,Sale
27657088159,272017,2012-04-05,3,2,4,990,415.8,4375.8,Flagship store,Sale
62011028094,273385,2012-04-05,9,3,3,607,191.205,2012.205,Flagship store,Sale
2032058518,266841,2012-04-05,4,4,4,304,127.68,1343.68,TeleShop,Sale
47821685639,268854,2012-04-05,1,2,1,422,44.31,466.31,e-Shop,Sale
62028528979,271302,2012-04-05,3,5,-5,1387,728.175,-7663.175,e-Shop,Return
61940240426,267955,2012-04-05,10,5,5,1164,611.1,6431.1,e-Shop,Sale
71841134322,268906,2012-04-05,6,5,-1,940,98.7,-1038.7,MBR,Return
84588994340,268714,2012-04-05,3,2,3,1413,445.095,4684.095,e-Shop,Sale
82546564782,268106,2012-04-05,3,2,3,797,251.055,2642.055,TeleShop,Sale
89669434473,267053,2012-04-05,11,5,3,374,117.81,1239.81,e-Shop,Sale
69121545334,275237,2012-04-05,10,5,-1,1294,135.87,-1429.87,Flagship store,Return
69994723675,275031,2012-04-05,10,5,-2,1079,226.59,-2384.59,Flagship store,Return
92417894916,274863,2012-04-05,4,2,1,673,70.665,743.665,e-Shop,Sale
77330480294,274534,2012-04-05,1,1,3,1285,404.775,4259.775,e-Shop,Sale
87660652341,267224,2012-04-05,8,3,-5,125,65.625,-690.625,e-Shop,Return
80864920255,270542,2012-04-05,3,1,3,718,226.17,2380.17,TeleShop,Sale
65643626293,271431,2012-04-05,1,2,4,473,198.66,2090.66,MBR,Sale
98337096209,271459,2012-04-05,5,3,5,1339,702.975,7397.975,TeleShop,Sale
57123810351,267851,2012-03-05,3,2,3,504,158.76,1670.76,Flagship store,Sale
4940101790,274703,2012-03-05,4,3,4,992,416.64,4384.64,e-Shop,Sale
36870930708,274000,2012-03-05,9,3,1,489,51.345,540.345,TeleShop,Sale
55418525944,268936,2012-03-05,2,6,-3,281,88.515,-931.515,e-Shop,Return
28798370237,268223,2012-03-05,9,3,4,925,388.5,4088.5,Flagship store,Sale
36102750103,268498,2012-03-05,1,1,1,780,81.9,861.9,e-Shop,Sale
7530110873,271131,2012-03-05,5,3,2,1081,227.01,2389.01,TeleShop,Sale
29740339278,273329,2012-03-05,4,1,2,644,135.24,1423.24,MBR,Sale
6539114908,271079,2012-03-05,8,3,3,414,130.41,1372.41,TeleShop,Sale
69055776079,270472,2012-03-05,10,5,1,1290,135.45,1425.45,e-Shop,Sale
65490179412,271281,2012-03-05,4,4,1,1002,105.21,1107.21,TeleShop,Sale
84815313525,274198,2012-03-05,6,5,-5,246,129.15,-1359.15,e-Shop,Return
86241605018,270450,2012-03-05,12,6,1,1013,106.365,1119.365,TeleShop,Sale
52050108321,269941,2012-02-05,9,3,4,103,43.26,455.26,TeleShop,Sale
30013801764,269953,2012-02-05,4,4,3,676,212.94,2240.94,e-Shop,Sale
46385401052,273914,2012-02-05,10,6,3,385,121.275,1276.275,MBR,Sale
26865110418,272461,2012-02-05,9,3,5,496,260.4,2740.4,MBR,Sale
6172393245,268393,2012-02-05,10,5,5,136,71.4,751.4,Flagship store,Sale
4392451884,273194,2012-02-05,7,5,4,767,322.14,3390.14,TeleShop,Sale
56513839860,271816,2012-02-05,3,5,5,187,98.175,1033.175,MBR,Sale
34002262063,270347,2012-02-05,1,2,3,504,158.76,1670.76,e-Shop,Sale
49624003905,267934,2012-02-05,8,3,1,915,96.075,1011.075,e-Shop,Sale
37594735959,272813,2012-02-05,11,5,4,774,325.08,3421.08,e-Shop,Sale
36365087113,267439,2012-02-05,4,4,5,1318,691.95,7281.95,TeleShop,Sale
2221005425,272202,2012-02-05,10,3,-4,812,341.04,-3589.04,e-Shop,Return
94361578401,273645,2012-02-05,1,1,1,140,14.7,154.7,e-Shop,Sale
96671385353,267547,2012-02-05,1,4,4,90,37.8,397.8,e-Shop,Sale
95952939896,270547,2012-02-05,4,3,5,510,267.75,2817.75,TeleShop,Sale
71000427358,269372,2012-02-05,2,6,-4,761,319.62,-3363.62,MBR,Return
91750302357,271729,2012-02-05,2,6,4,964,404.88,4260.88,MBR,Sale
67959834616,270636,2012-02-05,12,6,4,742,311.64,3279.64,MBR,Sale
64687419150,271805,2012-02-05,4,3,2,1284,269.64,2837.64,TeleShop,Sale
71841134322,268906,2012-02-05,6,5,-1,940,98.7,-1038.7,MBR,Return
99343674464,273828,2012-02-05,11,5,2,668,140.28,1476.28,Flagship store,Sale
86279256236,269015,2012-02-05,10,6,3,173,54.495,573.495,e-Shop,Sale
85157914087,273442,2012-02-05,3,2,2,1333,279.93,2945.93,e-Shop,Sale
78258383699,272951,2012-02-05,11,6,3,914,287.91,3029.91,Flagship store,Sale
84589683128,272442,2012-02-05,6,5,1,214,22.47,236.47,MBR,Sale
12093173631,268578,2012-01-05,10,3,5,1064,558.6,5878.6,TeleShop,Sale
926053828,271302,2012-01-05,12,5,2,255,53.55,563.55,e-Shop,Sale
45861554604,270386,2012-01-05,9,3,1,868,91.14,959.14,MBR,Sale
8251879471,273588,2012-01-05,11,5,3,526,165.69,1743.69,TeleShop,Sale
56474634915,272596,2012-01-05,1,1,1,468,49.14,517.14,Flagship store,Sale
8435560843,273888,2012-01-05,10,6,3,215,67.725,712.725,e-Shop,Sale
25033642501,272535,2012-01-05,4,2,3,221,69.615,732.615,e-Shop,Sale
34131539104,269564,2012-01-05,9,3,3,256,80.64,848.64,MBR,Sale
72498209486,266999,2012-01-05,4,3,3,161,50.715,533.715,Flagship store,Sale
97154058349,269884,2012-01-05,3,1,5,1162,610.05,6420.05,TeleShop,Sale
74509240633,273329,2012-01-05,10,6,1,1034,108.57,1142.57,MBR,Sale
90653829850,271302,2012-01-05,10,5,3,592,186.48,1962.48,MBR,Sale
69862876511,272341,2012-01-05,1,2,-3,1182,372.33,-3918.33,e-Shop,Return
68439247446,274537,2012-01-05,6,5,4,832,349.44,3677.44,TeleShop,Sale
65394407875,267014,2012-01-05,3,5,3,1169,368.235,3875.235,MBR,Sale
18972123740,273371,2012-04-30,3,5,5,381,200.025,2105.025,MBR,Sale
60938752097,270856,2012-04-30,11,5,-1,1360,142.8,-1502.8,TeleShop,Return
61078961855,269328,2012-04-30,11,6,3,658,207.27,2181.27,MBR,Sale
25427045927,269794,2012-04-30,6,5,4,780,327.6,3447.6,e-Shop,Sale
54592658329,271832,2012-04-30,11,5,2,1079,226.59,2384.59,e-Shop,Sale
35178442274,269148,2012-04-30,12,6,4,890,373.8,3933.8,Flagship store,Sale
45292796758,273740,2012-04-30,10,3,3,871,274.365,2887.365,e-Shop,Sale
35565045609,269261,2012-04-30,1,4,1,1304,136.92,1440.92,TeleShop,Sale
37410653457,274979,2012-04-30,9,3,2,1495,313.95,3303.95,MBR,Sale
55527114229,268379,2012-04-30,8,3,5,1027,539.175,5674.175,Flagship store,Sale
25636082444,273684,2012-04-30,1,4,1,1382,145.11,1527.11,e-Shop,Sale
53655014121,268193,2012-04-30,11,5,2,1135,238.35,2508.35,e-Shop,Sale
43073113246,270718,2012-04-30,2,6,1,1167,122.535,1289.535,Flagship store,Sale
14228301779,273977,2012-04-30,8,3,5,476,249.9,2629.9,e-Shop,Sale
7957444050,270617,2012-04-30,4,2,4,1331,559.02,5883.02,TeleShop,Sale
2424232324,274701,2012-04-30,4,4,1,863,90.615,953.615,e-Shop,Sale
69839459984,269119,2012-04-30,4,2,4,359,150.78,1586.78,e-Shop,Sale
87175687386,272870,2012-04-30,4,4,1,174,18.27,192.27,TeleShop,Sale
79742708272,271988,2012-04-30,3,2,1,496,52.08,548.08,e-Shop,Sale
64009165017,272568,2012-04-30,2,6,4,859,360.78,3796.78,TeleShop,Sale
93875861406,273828,2012-04-30,4,4,3,489,154.035,1621.035,TeleShop,Sale
73857754246,271210,2012-04-30,10,5,1,442,46.41,488.41,Flagship store,Sale
92433082888,267196,2012-04-30,2,6,1,1207,126.735,1333.735,e-Shop,Sale
93870827546,271558,2012-04-30,4,2,4,552,231.84,2439.84,MBR,Sale
45183867648,270696,2012-04-29,12,6,1,516,54.18,570.18,MBR,Sale
49732367482,272765,2012-04-29,6,5,3,669,210.735,2217.735,e-Shop,Sale
24878234347,271351,2012-04-29,2,6,-3,1451,457.065,-4810.065,e-Shop,Return
4312735499,272225,2012-04-29,3,2,5,262,137.55,1447.55,Flagship store,Sale
38880008069,270944,2012-04-29,9,3,1,572,60.06,632.06,e-Shop,Sale
6409679426,267504,2012-04-29,3,2,1,70,7.35,77.35,TeleShop,Sale
55677631808,270033,2012-04-29,9,3,1,1164,122.22,1286.22,Flagship store,Sale
34491201744,274412,2012-04-29,4,2,1,125,13.125,138.125,MBR,Sale
8436446425,267210,2012-04-29,4,1,3,1318,415.17,4369.17,MBR,Sale
50028385497,270631,2012-04-29,11,5,3,210,66.15,696.15,Flagship store,Sale
71483860539,267895,2012-04-29,3,1,3,1335,420.525,4425.525,e-Shop,Sale
95986826155,271721,2012-04-29,4,2,5,438,229.95,2419.95,e-Shop,Sale
66417417631,270657,2012-04-29,3,1,1,308,32.34,340.34,e-Shop,Sale
83689887887,268048,2012-04-29,4,2,2,1422,298.62,3142.62,e-Shop,Sale
78625328729,271731,2012-04-29,10,3,5,1320,693,7293,TeleShop,Sale
68538273017,270581,2012-04-29,7,5,4,580,243.6,2563.6,MBR,Sale
87660652341,267224,2012-04-29,8,3,5,125,65.625,690.625,e-Shop,Sale
71841134322,268906,2012-04-29,6,5,1,940,98.7,1038.7,MBR,Sale
86704477451,267565,2012-04-29,12,6,2,1450,304.5,3204.5,MBR,Sale
2221005425,272202,2012-04-28,10,3,4,812,341.04,3589.04,e-Shop,Sale
18469937561,274689,2012-04-28,6,5,3,471,148.365,1561.365,e-Shop,Sale
45961769112,274942,2012-04-28,10,6,1,1193,125.265,1318.265,MBR,Sale
52402327469,271651,2012-04-28,10,6,2,561,117.81,1239.81,TeleShop,Sale
26892861932,272463,2012-04-28,9,3,1,889,93.345,982.345,TeleShop,Sale
21691199675,273527,2012-04-28,3,2,4,764,320.88,3376.88,e-Shop,Sale
28128409601,267377,2012-04-28,3,5,4,786,330.12,3474.12,MBR,Sale
45007100620,272525,2012-04-28,6,5,4,1143,480.06,5052.06,e-Shop,Sale
24279585107,269979,2012-04-28,4,2,3,1440,453.6,4773.6,e-Shop,Sale
39326032185,273906,2012-04-28,10,3,5,1160,609,6409,e-Shop,Sale
10136746155,268199,2012-04-28,12,5,1,551,57.855,608.855,TeleShop,Sale
52184672905,269096,2012-04-28,9,3,2,1454,305.34,3213.34,e-Shop,Sale
57071642940,271281,2012-04-28,1,1,5,75,39.375,414.375,MBR,Sale
63074396048,270333,2012-04-28,4,2,3,230,72.45,762.45,e-Shop,Sale
11423789552,273213,2012-04-28,11,5,5,645,338.625,3563.625,e-Shop,Sale
97108024602,270912,2012-04-28,4,2,2,209,43.89,461.89,TeleShop,Sale
84170497521,272002,2012-04-28,12,5,5,1456,764.4,8044.4,TeleShop,Sale
72070489977,269805,2012-04-28,4,3,1,79,8.295,87.295,Flagship store,Sale
69312633535,270955,2012-04-28,9,3,3,1174,369.81,3891.81,e-Shop,Sale
69121545334,275237,2012-04-28,10,5,1,1294,135.87,1429.87,Flagship store,Sale
98042360661,267631,2012-04-28,3,5,1,135,14.175,149.175,MBR,Sale
96272226619,267099,2012-04-28,2,6,-3,495,155.925,-1640.925,Flagship store,Return
94182357134,272566,2012-04-28,8,3,2,1206,253.26,2665.26,MBR,Sale
79283624110,267934,2012-04-28,4,4,2,415,87.15,917.15,e-Shop,Sale
86752976508,274445,2012-04-28,4,3,5,383,201.075,2116.075,e-Shop,Sale
36644095512,274042,2012-04-27,10,6,5,969,508.725,5353.725,TeleShop,Sale
17345154503,270457,2012-04-27,1,1,5,832,436.8,4596.8,TeleShop,Sale
7432831058,267439,2012-04-27,4,2,2,274,57.54,605.54,MBR,Sale
49268583940,272098,2012-04-27,1,1,1,678,71.19,749.19,MBR,Sale
36236260389,271351,2012-04-27,4,1,3,749,235.935,2482.935,e-Shop,Sale
